,DEVICE,DTYPE,SEED,DATA,MODEL,OPTIMIZER,LR,BATCH_SIZE,EARLY_STOPPING,STRIDE,N_MC_SAMPLES,DROPOUT,MAKE_GIF,HOW_OFTEN,INITIAL_FRAME_REPETITIONS,FINAL_FRAME_REPETITIONS,HOW_MANY_INDIVIDUAL_PREDICTIONS,VISUALIZE_DISTRIBUTION_USING_QUANTILES,N_POSTERIOR_SAMPLES,N_POSTERIOR_SAMPLES_EVALUATION,SHOW_DIAGNOSTICS,SHOW_PLOT,total_iter,best_iter,epochs_completed,compute_time,patience,delta,stride,METRIC_rmse_of_median,METRIC_rmse_of_mean,METRIC_mae_of_median,METRIC_mae_of_mean,METRIC_max_norm_of_median,METRIC_max_norm_of_mean,METRIC_median_energy_score,METRIC_coverage,METRIC_median_avg_inverval_score,METRIC_uncertainty_vs_accuracy_slope_quantile,METRIC_uncertainty_vs_accuracy_cor_quantile,METRIC_extrapolation_uncertainty_vs_proximity_slope_quantile,METRIC_uncertainty_vs_proximity_cor_quantile,METRIC_interpolation_uncertainty_vs_proximity_slope_quantile,METRIC_extrapolation_uncertainty_spread_quantile,METRIC_interpolation_uncertainty_spread_quantile,METRIC_uncertainty_vs_accuracy_slope_pm2_std,METRIC_uncertainty_vs_accuracy_cor_pm2_std,METRIC_extrapolation_uncertainty_vs_proximity_slope_pm2_std,METRIC_uncertainty_vs_proximity_cor_pm2_std,METRIC_interpolation_uncertainty_vs_proximity_slope_pm2_std,METRIC_extrapolation_uncertainty_spread_pm2_std,METRIC_interpolation_uncertainty_spread_pm2_std,filename,STATE_DICT_PATH
887,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_1000,Adam,0.0005,64,True,15,1,0.6,False,50,24,48,6,True,100,1000,False,False,2949.0,749,2948,6.293549060821533,20.0,0.1,15.0,0.025857599452137947,0.02572590298950672,0.022009436041116714,0.021884433925151825,0.07059133052825928,0.06927168369293213,0.0103883296251297,1.0,0.09583020210266113,6.293411213859828,0.6506083925541462,0.21950236991212124,-0.4832809682560224,-0.03587299080133067,0.19146320223808289,0.05278192460536957,6.285455054690216,0.6361369201346138,0.16080549436024003,-0.4871029223636081,-0.026475578153134158,0.13861900568008423,0.03874249383807182,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_23-05-54 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_23-05-54 (1).pth
888,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_1000,Adam,0.0005,64,True,15,1,0.6,False,50,24,48,6,True,100,1000,False,False,6299.0,3299,6298,12.511278629302979,50.0,-0.1,15.0,0.02537970058619976,0.025203224271535873,0.02144930139183998,0.021441921591758728,0.06660598516464233,0.06480857729911804,0.009898320771753788,0.9333333969116211,0.08735978603363037,5.136887985401984,0.6102041241576687,0.19128359179672777,-0.48343291524975796,-0.030688371551328985,0.16588497161865234,0.04421663284301758,5.300405282688503,0.6026402427600367,0.14048872960058617,-0.48564704740898806,-0.022948449475840106,0.1209450289607048,0.03057212010025978,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_23-05-54 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_23-05-54 (2).pth
889,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_1000,Adam,0.0005,64,True,15,1,0.6,False,50,24,48,6,True,100,1000,False,False,10000.0,9449,10000,19.436792135238647,,,,0.02187664434313774,0.021822789683938026,0.017328625544905663,0.017160937190055847,0.05438300967216492,0.05414101481437683,0.009275710210204124,0.8666667342185974,0.0749838650226593,3.62412411491222,0.3216106225494915,0.1726724437468923,-0.44839425491459184,-0.02703586916641837,0.14225488901138306,0.04349006712436676,3.5079280467194955,0.31079820114296974,0.13035512274472727,-0.45038735501800625,-0.02006535536047496,0.10654561221599579,0.030696112662553787,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_23-05-54 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_23-05-54 (3).pth
890,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_1000,Adam,0.0005,64,True,15,1,0.6,False,50,24,48,6,True,100,1000,False,False,20000.0,14499,20000,37.04879021644592,,,,0.023375816643238068,0.023407530039548874,0.017930589616298676,0.017926260828971863,0.07184532284736633,0.0716765820980072,0.010365824215114117,0.7333333492279053,0.060221344232559204,3.879906175743834,0.5558968757246813,0.14958044799890188,-0.4258776285626071,-0.02418757396894252,0.12098407745361328,0.03897494077682495,3.874492100264825,0.5534592118711035,0.11028579794318451,-0.4288621858555577,-0.017853393301875457,0.08907561749219894,0.027239106595516205,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_23-05-54 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_23-05-54 (4).pth
891,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_1000,Adam,0.0005,64,True,15,1,0.6,False,50,24,48,6,True,100,1000,False,False,21799.0,14499,21798,40.55634522438049,50.0,0.1,15.0,0.020279575139284134,0.020398443564772606,0.015449421480298042,0.015554387122392654,0.047175586223602295,0.04806411266326904,0.007207322865724564,0.7666667103767395,0.05516578257083893,2.0483688371602886,0.172232146391447,0.14895310025279368,-0.4210290809494671,-0.024210397916634912,0.11470729112625122,0.03964830935001373,2.151778790011092,0.18332691484423339,0.10979480553690218,-0.42269779212328135,-0.01801766117414195,0.08458419144153595,0.028081458061933517,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_23-05-54 (5).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_23-05-54 (5).pth
892,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_1000,Adam,0.0005,64,True,15,1,0.6,False,50,24,48,6,True,100,1000,False,False,2499.0,749,2498,4.992885589599609,20.0,-0.1,15.0,0.03088599070906639,0.03102542646229267,0.02569701336324215,0.025842051953077316,0.08296960592269897,0.08272922039031982,0.0133653050288558,0.9333333969116211,0.09802621603012085,5.330142253076925,0.7411838363914943,0.2234111843462236,-0.4810501050616929,-0.036437628145573414,0.19757983088493347,0.055194102227687836,5.306692539042638,0.7362629158536371,0.1650643833213469,-0.48536354082568633,-0.02712244035636969,0.1410222202539444,0.03946015238761902,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_23-05-54.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_23-05-54.pth
893,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_1000,Adam,0.0005,64,True,15,1,0.15,False,50,24,48,6,True,100,1000,False,False,3699.0,1449,3698,6.662190914154053,20.0,0.1,15.0,0.021170908585190773,0.021122552454471588,0.015823958441615105,0.01576058939099312,0.06890571117401123,0.0686437338590622,0.009343419224023819,0.6666666865348816,0.036801159381866455,-1.4133706417302412,-0.29774366289748466,0.122661570488034,-0.463315389154294,-0.012546879535931291,0.09054183959960938,0.02427060157060623,-1.4279467378776498,-0.2988613635956256,0.111656714532868,-0.46791353095454735,-0.009214956026484492,0.06960046291351318,0.01725669391453266,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_23-06-38 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_23-06-38 (1).pth
894,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_1000,Adam,0.0005,64,True,15,1,0.15,False,50,24,48,6,True,100,1000,False,False,4249.0,1449,4248,7.988547086715698,50.0,-0.1,15.0,0.022260842844843864,0.02231086790561676,0.016516730189323425,0.01654457487165928,0.0740610808134079,0.07391965389251709,0.007946008816361427,0.7000000476837158,0.03710979223251343,-1.1316230577962045,-0.3033804592828171,0.13056824006309645,-0.43726258270063934,-0.011360244947834693,0.09485390782356262,0.02400217205286026,-1.1317074430646246,-0.3029652727979124,0.11780847887151558,-0.44413638978049297,-0.008539517673979652,0.06908613443374634,0.017269277945160866,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_23-06-38 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_23-06-38 (2).pth
895,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_1000,Adam,0.0005,64,True,15,1,0.15,False,50,24,48,6,True,100,1000,False,False,5549.0,1449,5548,10.667888164520264,50.0,0.1,15.0,0.022035840898752213,0.022002125158905983,0.01722821034491062,0.017167434096336365,0.07523453235626221,0.0752318799495697,0.008845660835504532,0.6333333849906921,0.036551591008901596,-1.115638856499481,-0.2794847966483029,0.15222648977127423,-0.46346137496997725,-0.01148719209694802,0.10758695006370544,0.023216940462589264,-1.1287605305662407,-0.283137601782693,0.1357872167348269,-0.4673049402363458,-0.008505794325221727,0.07678038626909256,0.016614574939012527,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_23-06-38 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_23-06-38 (3).pth
896,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_1000,Adam,0.0005,64,True,15,1,0.15,False,50,24,48,6,True,100,1000,False,False,2799.0,1449,2798,4.637025594711304,20.0,-0.1,15.0,0.022407518699765205,0.022275082767009735,0.017159387469291687,0.017023306339979172,0.06364971399307251,0.06355515122413635,0.010027389973402023,0.6000000238418579,0.03671768307685852,0.22092228302485267,0.043446486875043884,0.1178347144290052,-0.4569020155278385,-0.012790066147651723,0.09933757781982422,0.025728963315486908,0.1285743251257089,0.025040398368287402,0.10173315092092775,-0.4588659454086974,-0.009497554979892296,0.07117918878793716,0.018205875530838966,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_23-06-38.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_23-06-38.pth
897,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_1000,Adam,0.0005,64,True,15,1,0.3,False,50,24,48,6,True,100,1000,False,False,3049.0,1749,3048,5.421253442764282,20.0,0.1,15.0,0.022864922881126404,0.022728556767106056,0.017580581828951836,0.017444603145122528,0.07298870384693146,0.07293447852134705,0.009187217801809311,0.7333333492279053,0.052901655435562134,-0.7266618544004713,-0.1290700314590024,0.20447880973827012,-0.4593996688080894,-0.01744276305916914,0.14577630162239075,0.03449740260839462,-0.8129637284993502,-0.14380763681444855,0.14637476732139226,-0.4603090368727133,-0.012977832877181721,0.10370783507823944,0.025339581072330475,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_23-06-52 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_23-06-52 (1).pth
898,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_1000,Adam,0.0005,64,True,15,1,0.3,False,50,24,48,6,True,100,1000,False,False,4249.0,1749,4248,7.727086544036865,50.0,-0.1,15.0,0.02366841956973076,0.023587077856063843,0.018193265423178673,0.018151773139834404,0.08514861762523651,0.08504389226436615,0.009533723816275597,0.8000000715255737,0.055548638105392456,-1.1612919632985081,-0.28510125739824316,0.2174951483757992,-0.4651563469210529,-0.015435062937676616,0.13247448205947876,0.029887720942497253,-1.1513685636614255,-0.2818281759592141,0.15247622921025158,-0.46821026831067225,-0.01145120997547436,0.0966847762465477,0.022544968873262405,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_23-06-52 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_23-06-52 (2).pth
899,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_1000,Adam,0.0005,64,True,15,1,0.3,False,50,24,48,6,True,100,1000,False,False,4949.0,4699,4948,9.306943416595459,50.0,0.1,15.0,0.023934056982398033,0.023935606703162193,0.018233420327305794,0.01820201240479946,0.07955276966094971,0.07961179316043854,0.008828851394355297,0.7333333492279053,0.05210864543914795,-0.5906017236878087,-0.11841082875542576,0.2279533184002316,-0.4761597680756556,-0.016540194121897046,0.14078062772750854,0.030627749860286713,-0.5595331931497388,-0.11250684724933639,0.1599481214150692,-0.4760625344348684,-0.012258743381616949,0.09866901487112045,0.022845063358545303,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_23-06-52 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_23-06-52 (3).pth
900,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_1000,Adam,0.0005,64,True,15,1,0.3,False,50,24,48,6,True,100,1000,False,False,2799.0,1749,2798,4.559058666229248,20.0,-0.1,15.0,0.025337643921375275,0.025213729590177536,0.019741253927350044,0.01961914822459221,0.0793813169002533,0.07925473153591156,0.009244159795343876,0.7333333492279053,0.05290749669075012,-0.2520866762881273,-0.048635411589843136,0.20113708125406954,-0.4592702847897862,-0.01735823843116223,0.13599547743797302,0.033912643790245056,-0.35423177628645874,-0.06791472549453165,0.14374078087313344,-0.45993966868634106,-0.012786595583977385,0.09972834587097168,0.02457437291741371,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_23-06-52.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_23-06-52.pth
901,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_1000,Adam,0.0005,64,True,15,1,0.45,False,50,24,48,6,True,100,1000,False,False,3349.0,1199,3348,6.734480142593384,20.0,0.1,15.0,0.02722017839550972,0.02731756679713726,0.02181626483798027,0.021988123655319214,0.07193851470947266,0.07122145593166351,0.009244428016245365,0.7333333492279053,0.0659714937210083,-0.8220705032821073,-0.12829321661229057,0.22983731611361016,-0.49475217932767007,-0.02243537308682436,0.18198123574256897,0.04345425218343735,-0.834235489758287,-0.12918286847904978,0.166677622264841,-0.49108625393370275,-0.016612839864377164,0.13326330482959747,0.03160734474658966,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_23-07-05 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_23-07-05 (1).pth
902,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_1000,Adam,0.0005,64,True,15,1,0.45,False,50,24,48,6,True,100,1000,False,False,4249.0,1199,4248,8.801309585571289,50.0,-0.1,15.0,0.026844637468457222,0.026943109929561615,0.020194733515381813,0.020364487543702126,0.0958908349275589,0.09610764682292938,0.01088043488562107,0.8666667342185974,0.07023882865905762,-1.1319371045894642,-0.2647242296729901,0.2381555377749078,-0.5039559624897171,-0.021533225810233942,0.18361032009124756,0.039716944098472595,-1.119029244285729,-0.26270686231520596,0.17019576591677457,-0.5025135310133549,-0.01581004483754566,0.13287247717380524,0.02966628223657608,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_23-07-05 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_23-07-05 (2).pth
903,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_1000,Adam,0.0005,64,True,15,1,0.45,False,50,24,48,6,True,100,1000,False,False,4899.0,1199,4898,10.442193269729614,50.0,0.1,15.0,0.02379940263926983,0.023811306804418564,0.01730743609368801,0.017340848222374916,0.08307433128356934,0.08302801847457886,0.008065765723586082,0.8000000715255737,0.0650913417339325,-1.037047193587627,-0.18947247528395658,0.23892290315958437,-0.4999079162056494,-0.02186058665209402,0.16975992918014526,0.03889515995979309,-1.0188649401784606,-0.18601131918232838,0.1728124240770766,-0.4989992713070472,-0.016284843293091777,0.12548290193080902,0.028780434280633926,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_23-07-05 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_23-07-05 (3).pth
904,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_1000,Adam,0.0005,64,True,15,1,0.45,False,50,24,48,6,True,100,1000,False,False,2799.0,1199,2798,5.299494028091431,20.0,-0.1,15.0,0.027353491634130478,0.027289897203445435,0.020703211426734924,0.020518328994512558,0.08628280460834503,0.08627340197563171,0.008484594523906708,0.7333333492279053,0.07124924659729004,-0.16269279721246746,-0.030249599639166007,0.22390003190550903,-0.48175297237641396,-0.022650514199970124,0.1849537491798401,0.04285933077335358,-0.15284022971730496,-0.0284496597883866,0.1630038473993595,-0.48089871509521004,-0.01666876526399156,0.12962418794631958,0.030460622161626816,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_23-07-05.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_23-07-05.pth
905,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_1000,Adam,0.0005,64,True,15,1,0.6,False,50,24,48,6,True,100,1000,False,False,4049.0,1199,4048,8.192732095718384,20.0,0.1,15.0,0.02687515877187252,0.026610413566231728,0.01868542842566967,0.018520357087254524,0.0894102156162262,0.08916652202606201,0.006493684835731983,0.8333333730697632,0.08360415697097778,-0.8882372575465236,-0.1563883239381137,0.261301973089065,-0.5073954854592265,-0.029279558611554006,0.22523361444473267,0.05215568095445633,-0.9723644575871735,-0.16994500801234474,0.19102825733937148,-0.5045939743002937,-0.021544456271468282,0.16727834939956665,0.03852808475494385,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_23-07-19 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_23-07-19 (1).pth
906,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_1000,Adam,0.0005,64,True,15,1,0.6,False,50,24,48,6,True,100,1000,False,False,4249.0,1199,4248,8.993210792541504,50.0,-0.1,15.0,0.027027025818824768,0.027169574052095413,0.020037619397044182,0.02023261971771717,0.09924812614917755,0.09956830739974976,0.010253405198454857,0.9000000357627869,0.09060299396514893,-1.4453743983816185,-0.3120670461089954,0.2575904766692168,-0.5031407100575348,-0.027520133685931328,0.23855340480804443,0.05520963668823242,-1.4273074003968698,-0.30977694966659114,0.1872233654801365,-0.5049789535039946,-0.020436643381412357,0.16219249367713928,0.03783530369400978,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_23-07-19 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_23-07-19 (2).pth
907,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_1000,Adam,0.0005,64,True,15,1,0.6,False,50,24,48,6,True,100,1000,False,False,5899.0,1199,5898,12.38924264907837,50.0,0.1,15.0,0.02626805007457733,0.02609541453421116,0.018650688230991364,0.018352244049310684,0.0968484878540039,0.09675447642803192,0.0077745383605360985,0.8666667342185974,0.0811985433101654,-1.6318105652501333,-0.32414035804646535,0.2557482757613167,-0.5201036791930578,-0.027591734802631815,0.21265679597854614,0.047357186675071716,-1.6371367450928265,-0.3245772346579743,0.18749507771268298,-0.5170714719259374,-0.020112229600222437,0.1536523848772049,0.03462348133325577,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_23-07-19 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_23-07-19 (3).pth
908,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_1000,Adam,0.0005,64,True,15,1,0.6,False,50,24,48,6,True,100,1000,False,False,2799.0,1199,2798,5.3971686363220215,20.0,-0.1,15.0,0.027708277106285095,0.027829930186271667,0.019978413358330727,0.020100338384509087,0.099479079246521,0.1000928282737732,0.009242714382708073,0.8666667342185974,0.0862182080745697,-1.1473216638117973,-0.23480025199596774,0.25339291543017844,-0.4965805849755626,-0.0294297989134166,0.215896338224411,0.053336843848228455,-1.1954649743098429,-0.24758020207699882,0.18736768642068213,-0.5063797863878932,-0.021862886316009567,0.16251584887504578,0.039834313094615936,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_23-07-19.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_23-07-19.pth
909,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_1000_1000,Adam,0.0005,64,True,15,1,0.15,False,50,24,48,6,True,100,1000,False,False,7199.0,7149,7198,14.926031351089478,20.0,0.1,15.0,0.01969883218407631,0.01984497345983982,0.015425213612616062,0.01551276259124279,0.045689016580581665,0.04578474164009094,0.008148757740855217,0.7333333492279053,0.04164738953113556,2.1152655149761355,0.2558425700316373,0.09195327333933331,0.27519188311855336,0.010088221155313482,0.08777815103530884,0.025019332766532898,2.1961246160230177,0.2711615045790189,0.06773292192095924,0.32331623151475947,0.008720847055338274,0.06358161568641663,0.018377654254436493,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_23-07-35 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_23-07-35 (1).pth
910,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_1000_1000,Adam,0.0005,64,True,15,1,0.15,False,50,24,48,6,True,100,1000,False,False,10000.0,9599,10000,21.131667375564575,,,,0.01820654422044754,0.01819523796439171,0.013410951942205429,0.013378980569541454,0.050562530755996704,0.05024030804634094,0.005620015785098076,0.7000000476837158,0.03898903727531433,4.493468267538899,0.48026652640469547,0.09142060696388904,0.7101187859537418,0.03991088941378505,0.0839276909828186,0.026372574269771576,4.488824532365296,0.47575081332481645,0.06760333761977816,0.693689002630908,0.026991311234006568,0.0589626245200634,0.01919069141149521,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_23-07-35 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_23-07-35 (2).pth
911,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_1000_1000,Adam,0.0005,64,True,15,1,0.15,False,50,24,48,6,True,100,1000,False,False,12549.0,9599,12548,26.67587971687317,50.0,-0.1,15.0,0.01808995194733143,0.018072662875056267,0.013921779580414295,0.0139464121311903,0.037000685930252075,0.03719019889831543,0.0068135312758386135,0.7333333492279053,0.03880882263183594,2.2394135846424663,0.17677658262634027,0.09893749602879015,0.5732117621765672,0.028359428412922733,0.08667892217636108,0.027883082628250122,2.2872947702104094,0.1802445560848358,0.07225023715551072,0.5386796157805744,0.01837073450445085,0.06268562376499176,0.01949114352464676,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_23-07-35 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_23-07-35 (3).pth
912,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_1000_1000,Adam,0.0005,64,True,15,1,0.15,False,50,24,48,6,True,100,1000,False,False,19649.0,15449,19648,41.663127183914185,50.0,0.1,15.0,0.019270306453108788,0.019342519342899323,0.015017343685030937,0.015111777000129223,0.047315388917922974,0.04802832007408142,0.005699162371456623,0.6666666865348816,0.035658806562423706,3.821708369920105,0.3532031256705672,0.12727143079258435,0.04625864250728592,0.0016909674129549515,0.09341776371002197,0.02758897840976715,3.868904724194241,0.3632092460172696,0.09198434406058921,0.04492958126855499,0.001206271484412504,0.0699145570397377,0.0202495027333498,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\2024-12-29_23-07-35 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_dropout\hyperparameter_search\experimental_models\2024-12-29_23-07-35 (4).pth
