,DEVICE,DTYPE,SEED,DATA,MODEL,OPTIMIZER,LR,BATCH_SIZE,EARLY_STOPPING,STRIDE,N_MC_SAMPLES,DROPOUT,MAKE_GIF,HOW_OFTEN,INITIAL_FRAME_REPETITIONS,FINAL_FRAME_REPETITIONS,HOW_MANY_INDIVIDUAL_PREDICTIONS,VISUALIZE_DISTRIBUTION_USING_QUANTILES,N_POSTERIOR_SAMPLES,N_POSTERIOR_SAMPLES_EVALUATION,SHOW_DIAGNOSTICS,SHOW_PLOT,total_iter,best_iter,epochs_completed,compute_time,patience,delta,stride,METRIC_rmse,METRIC_mae,METRIC_max_norm,filename,STATE_DICT_PATH
650,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,10000.0,9499,10000,18.966777086257935,,,,0.01882043108344078,0.014073256403207779,0.05119815468788147,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-17-27.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-17-27.pth
651,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30_30,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,10000.0,8049,10000,16.98471999168396,,,,0.016982654109597206,0.014395336620509624,0.033557139337062836,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-18-28 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-18-28 (1).pth
652,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30_30,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,10899.0,8049,10898,18.316221952438354,50.0,-0.1,15.0,0.01719386875629425,0.014529122039675713,0.03365849703550339,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-18-28 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-18-28 (2).pth
653,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30_30,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,20000.0,8049,20000,32.13706016540527,,,,0.01736360602080822,0.014699982479214668,0.03302151709794998,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-18-28 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-18-28 (3).pth
654,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30_30,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,30000.0,8049,30000,51.120843172073364,,,,0.017384612932801247,0.014840949326753616,0.03299706429243088,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-18-28 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-18-28 (4).pth
655,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30_30,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,9399.0,8049,9398,16.027546644210815,20.0,-0.1,15.0,0.01681048795580864,0.014262660406529903,0.033592306077480316,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-18-28.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-18-28.pth
656,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,10000.0,8999,10000,19.95487380027771,,,,0.01936083287000656,0.014418494887650013,0.055919498205184937,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-19-22 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-19-22 (1).pth
657,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,10849.0,8999,10848,21.69070816040039,50.0,-0.1,15.0,0.019353775307536125,0.014411515556275845,0.05592027306556702,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-19-22 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-19-22 (2).pth
658,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,20000.0,12749,20000,40.81621766090393,,,,0.019329344853758812,0.014374928548932076,0.055903881788253784,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-19-22 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-19-22 (3).pth
659,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,30000.0,12749,30000,61.92764711380005,,,,0.019367393106222153,0.014400030486285686,0.056160926818847656,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-19-22 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-19-22 (4).pth
660,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,9349.0,8999,9348,18.680760622024536,20.0,-0.1,15.0,0.019353659823536873,0.014402839355170727,0.055940330028533936,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-19-22.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-19-22.pth
661,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30_30_30,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,10000.0,8249,10000,18.379430770874023,,,,0.018059033900499344,0.015272471122443676,0.03826853632926941,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-20-27 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-20-27 (1).pth
662,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30_30_30,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,10849.0,8249,10848,19.954725742340088,50.0,-0.1,15.0,0.018486741930246353,0.01573118381202221,0.03943952918052673,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-20-27 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-20-27 (2).pth
663,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30_30_30,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,12099.0,8249,12098,22.255511045455933,20.0,0.1,15.0,0.019018249586224556,0.01612774468958378,0.04254499077796936,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-20-27 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-20-27 (3).pth
664,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30_30_30,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,13599.0,8249,13598,25.033119440078735,50.0,0.1,15.0,0.018740633502602577,0.015379992313683033,0.04569169878959656,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-20-27 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-20-27 (4).pth
665,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30_30_30,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,9349.0,8249,9348,17.150169610977173,20.0,-0.1,15.0,0.0178160909563303,0.015031554736196995,0.037114471197128296,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-20-27.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-20-27.pth
666,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,6699.0,5349,6698,14.558676958084106,50.0,-0.1,15.0,0.01980399154126644,0.01475581619888544,0.05335083603858948,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-20-55 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-20-55 (1).pth
667,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,10000.0,9849,10000,22.70639443397522,,,,0.01893208920955658,0.014132482931017876,0.05296465754508972,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-20-55 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-20-55 (2).pth
668,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,19399.0,11299,19398,45.22470760345459,20.0,0.1,15.0,0.01993381232023239,0.015124808996915817,0.05116972327232361,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-20-55 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-20-55 (3).pth
669,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,20000.0,11299,20000,46.680548667907715,,,,0.01992168091237545,0.015106847509741783,0.050893694162368774,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-20-55 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-20-55 (4).pth
670,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,20899.0,11299,20898,48.92565321922302,50.0,0.1,15.0,0.019892068579792976,0.015121445059776306,0.05049452185630798,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-20-55 (5).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-20-55 (5).pth
671,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,5199.0,5049,5198,11.094326257705688,20.0,-0.1,15.0,0.019771985709667206,0.014537325128912926,0.05439859628677368,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-20-55.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-20-55.pth
672,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30_30_30_30,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,8199.0,5249,8198,19.412323474884033,50.0,-0.1,15.0,0.018298987299203873,0.01472234446555376,0.050202980637550354,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-21-46 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-21-46 (1).pth
673,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30_30_30_30,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,10000.0,5249,10000,24.071953535079956,,,,0.0197273101657629,0.016127649694681168,0.05665959417819977,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-21-46 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-21-46 (2).pth
674,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30_30_30_30,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,10849.0,5249,10848,26.13075876235962,20.0,0.1,15.0,0.020463906228542328,0.01665600761771202,0.0589471161365509,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-21-46 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-21-46 (3).pth
675,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30_30_30_30,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,12349.0,5249,12348,29.51406502723694,50.0,0.1,15.0,0.020548945292830467,0.016766011714935303,0.057643309235572815,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-21-46 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-21-46 (4).pth
676,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30_30_30_30,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,6699.0,5249,6698,15.674816370010376,20.0,-0.1,15.0,0.018114633858203888,0.014445407316088676,0.04998655617237091,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-21-46.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-21-46.pth
677,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_100,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,15299.0,14099,15298,23.633545637130737,20.0,-0.1,15.0,0.018453756347298622,0.013823375105857849,0.05075445771217346,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-22-19 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-22-19 (1).pth
678,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_100,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,16799.0,14099,16798,25.621137857437134,50.0,-0.1,15.0,0.018456965684890747,0.01381800789386034,0.050745993852615356,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-22-19 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-22-19 (2).pth
679,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_100,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,20000.0,17949,20000,29.981162548065186,,,,0.01846953108906746,0.013809780590236187,0.050800591707229614,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-22-19 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-22-19 (3).pth
680,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_100,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,30000.0,17949,30000,44.92396330833435,,,,0.01848672516644001,0.013817690312862396,0.05077275633811951,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-22-19 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-22-19 (4).pth
681,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_100,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,10000.0,9999,10000,16.02359914779663,,,,0.018525196239352226,0.013897574506700039,0.05076336860656738,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-22-19.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-22-19.pth
682,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,10349.0,9149,10348,16.7813823223114,20.0,-0.1,15.0,0.015152948908507824,0.012222298420965672,0.0363176167011261,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-23-07 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-23-07 (1).pth
683,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,11849.0,9149,11848,19.370176076889038,50.0,-0.1,15.0,0.01552471611648798,0.012380058877170086,0.03738167881965637,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-23-07 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-23-07 (2).pth
684,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,15549.0,9149,15548,25.270042419433594,20.0,0.1,15.0,0.015906410291790962,0.012485295534133911,0.038660138845443726,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-23-07 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-23-07 (3).pth
685,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,17049.0,9149,17048,27.474870443344116,50.0,0.1,15.0,0.01589539833366871,0.012483730912208557,0.03879833221435547,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-23-07 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-23-07 (4).pth
686,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,10000.0,9149,10000,16.153294563293457,,,,0.015164261683821678,0.012209203094244003,0.036574989557266235,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-23-07.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-23-07.pth
687,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_100_100,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,10000.0,7399,10000,17.259976387023926,,,,0.018772101029753685,0.014053166843950748,0.05153989791870117,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-23-37 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-23-37 (1).pth
688,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_100_100,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,10199.0,7399,10198,17.617038011550903,50.0,-0.1,15.0,0.018787434324622154,0.014081740751862526,0.05152493715286255,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-23-37 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-23-37 (2).pth
689,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_100_100,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,20000.0,19449,20000,35.17733311653137,,,,0.0185691025108099,0.014305542223155499,0.05055326223373413,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-23-37 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-23-37 (3).pth
690,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_100_100,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,30000.0,22599,30000,53.35436034202576,,,,0.018518459051847458,0.01439512800425291,0.05051180720329285,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-23-37 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-23-37 (4).pth
691,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_100_100,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,8699.0,7399,8698,14.947611570358276,20.0,-0.1,15.0,0.018780482932925224,0.014077218249440193,0.051615625619888306,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-23-37.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-23-37.pth
692,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100_100,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,6649.0,3849,6648,10.60103988647461,50.0,-0.1,15.0,0.01764998957514763,0.014423793181777,0.04066398739814758,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-24-34 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-24-34 (1).pth
693,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100_100,Adam,0.0001,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,6799.0,3849,6798,10.856334209442139,20.0,0.1,15.0,0.01779230870306492,0.014591733925044537,0.041005104780197144,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\2024-12-29_17-24-34 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar_det_nn\hyperparameter_search\experimental_models\2024-12-29_17-24-34 (2).pth
