,DEVICE,DTYPE,SEED,DATA,ARCHITECTURE,MODEL,VARIATIONAL_FAMILY,PRIOR_HYPERPARAMETERS,OPTIMIZER,LR,BATCH_SIZE,EARLY_STOPPING,STRIDE,HOW_OFTEN,FUNCTIONAL,PROJECTION_METHOD,LIKELIHOOD_STD,N_MC_SAMPLES,WEIGHTING,DEFAULT_INITIALIZATION,EXTRA_STD,N_POSTERIOR_SAMPLES_EVALUATION,N_POSTERIOR_SAMPLES,SHOW_DIAGNOSTICS,EXACT_WEIGHT_KL,N_MEAS,MEASUREMENT_SET_SAMPLER,GAUSSIAN_APPROXIMATION,SSGE_HYPERPARAMETERS,APPROXIMATE_GAUSSIAN_MEAN,POST_GP_ETA,MAKE_GIF,TITLE,SHOW_PLOT,INITIAL_FRAME_REPETITIONS,FINAL_FRAME_REPETITIONS,HOW_MANY_INDIVIDUAL_PREDICTIONS,VISUALIZE_DISTRIBUTION_USING_QUANTILES,tuning_count,total_iter,best_iter,epochs_completed,compute_time,patience,delta,stride,train_acc,METRIC_rmse_of_median,METRIC_rmse_of_mean,METRIC_mae_of_median,METRIC_mae_of_mean,METRIC_max_norm_of_median,METRIC_max_norm_of_mean,METRIC_median_energy_score,METRIC_95_coverage,METRIC_median_avg_inverval_score,METRIC_quantile_uncertainty_vs_accuracy_slope,METRIC_quantile_uncertainty_vs_accuracy_cor,METRIC_extrapolation_quantile_uncertainty_vs_proximity_slope,METRIC_quantile_uncertainty_vs_proximity_cor,METRIC_interpolation_quantile_uncertainty_vs_proximity_slope,METRIC_extrapolation_quantile_uncertainty_spread,METRIC_interpolation_quantile_uncertainty_spread,METRIC_interpolation_quantile_uncertainty_min,METRIC_pm2_std_uncertainty_vs_accuracy_slope,METRIC_pm2_std_uncertainty_vs_accuracy_cor,METRIC_extrapolation_pm2_std_uncertainty_vs_proximity_slope,METRIC_pm2_std_uncertainty_vs_proximity_cor,METRIC_interpolation_pm2_std_uncertainty_vs_proximity_slope,METRIC_extrapolation_pm2_std_uncertainty_spread,METRIC_interpolation_pm2_std_uncertainty_spread,METRIC_interpolation_pm2_std_uncertainty_min,filename,STATE_DICT_PATH
367,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250,IndepLocScalePriorBNN,Normal,"{'prior_type': 'Xavier', 'scale': 4}",Adam,0.0001,600,True,15,50,False,Blundell,0.02,1,standard,{'type': 'torch.nn.init'},True,100,50,False,False,200,random_points_only,False,"{'prior_J': 500, 'post_J': 25, 'prior_eta': 0.1, 'post_eta': 0.1, 'prior_M': 400, 'post_M': 400}",False,,False,,False,,,,True,80,30000.0,28099,30000,397.45903277397156,,,,10932.3810546875,0.07113157957792282,0.07437193393707275,0.04544517770409584,0.044716063886880875,0.2708680331707001,0.28903502225875854,0.04948340356349945,1.0,0.7850925326347351,0.8011103692881948,0.4459933377793555,0.23246781616681295,-0.6561282126955725,-0.22219930629364024,0.15512698888778687,0.15517045557498932,0.22199028730392456,0.7664042066211038,0.49093262670466503,0.16565091740574758,-0.7320088697230084,-0.19127982030599275,0.08859850466251373,0.1212230697274208,0.17984062433242798,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-19_01-18-21 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-19_01-18-21 (4).pth
368,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250,IndepLocScalePriorBNN,Normal,"{'prior_type': 'Xavier', 'scale': 4}",Adam,0.0001,600,True,15,50,False,Blundell,0.02,1,standard,{'type': 'torch.nn.init'},True,100,50,False,False,200,random_points_only,False,"{'prior_J': 500, 'post_J': 25, 'prior_eta': 0.1, 'post_eta': 0.1, 'prior_M': 400, 'post_M': 400}",False,,False,,False,,,,True,80,4649.0,4449,4648,65.15151119232178,25.0,0.05,15.0,43050.69283854167,0.06862987577915192,0.06595085561275482,0.04471947252750397,0.043502725660800934,0.19557681679725647,0.2112579643726349,0.10117530822753906,1.0,1.820993185043335,-2.972130499625761,-0.5816220528965603,0.28930895793302414,-0.6153858285498945,-0.3368332040397473,0.31918781995773315,0.28185388445854187,0.45217353105545044,-2.309126766166022,-0.4455816469268337,0.28164263113888777,-0.6792378477359743,-0.26996503352213286,0.16786688566207886,0.18831858038902283,0.3502877950668335,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-19_01-18-21.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-19_01-18-21.pth
369,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250,IndepLocScalePriorBNN,Normal,"{'prior_type': 'Xavier', 'scale': 1}",Adam,0.0001,600,True,15,50,True,torchbnn,0.007,1,standard,{'type': 'Xavier'},True,100,50,False,False,200,random_points_only,False,"{'prior_J': 500, 'post_J': 50, 'prior_eta': 0.001, 'post_eta': 0.1, 'prior_M': 100, 'post_M': 100}",False,,False,,False,,,,True,81,3649.0,2199,3648,98.4062430858612,25.0,0.15,15.0,627080.6901041666,0.19156022369861603,0.06884372979402542,0.18363526463508606,0.04220213741064072,0.2720556855201721,0.20721332728862762,0.33458411693573,1.0,4.910604000091553,-2.83488763496253,-0.7063235458686629,0.866504828706137,-0.3979225003379421,-0.10617736776498277,0.7483693361282349,0.16065025329589844,1.6254446506500244,-3.3699529593438307,-0.5084177178629784,0.5215774022379853,-0.6617798109725559,-0.2963918113995261,0.41872966289520264,0.19591283798217773,1.181102991104126,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-19_01-25-03 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-19_01-25-03 (1).pth
370,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250,IndepLocScalePriorBNN,Normal,"{'prior_type': 'Xavier', 'scale': 1}",Adam,0.0001,600,True,15,50,True,torchbnn,0.007,1,standard,{'type': 'Xavier'},True,100,50,False,False,200,random_points_only,False,"{'prior_J': 500, 'post_J': 50, 'prior_eta': 0.001, 'post_eta': 0.1, 'prior_M': 100, 'post_M': 100}",False,,False,,False,,,,True,81,6099.0,2199,6098,172.17383885383606,75.0,0.05,15.0,898766.6870442708,0.1719341278076172,0.0804147869348526,0.1035616472363472,0.05390843003988266,0.4201991856098175,0.20877781510353088,0.2431146502494812,1.0,4.201991081237793,1.8541684167730035,0.668930903944675,0.6297985983087512,-0.5861886405090139,-0.8427505754675879,0.5337424278259277,0.6539727449417114,1.3177392482757568,6.272735351037469,0.5367841309115774,0.49715816560926895,-0.7228925829014122,-0.4826773266675089,0.45859193801879883,0.30720973014831543,1.08989417552948,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-19_01-25-03 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-19_01-25-03 (2).pth
371,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250,IndepLocScalePriorBNN,Normal,"{'prior_type': 'Xavier', 'scale': 1}",Adam,0.0001,600,True,15,50,True,torchbnn,0.007,1,standard,{'type': 'Xavier'},True,100,50,False,False,200,random_points_only,False,"{'prior_J': 500, 'post_J': 50, 'prior_eta': 0.001, 'post_eta': 0.1, 'prior_M': 100, 'post_M': 100}",False,,False,,False,,,,True,81,6149.0,2199,6148,174.46330213546753,75.0,0.15,15.0,874809.3583984375,0.07766019552946091,0.0666281059384346,0.06329057365655899,0.05521345138549805,0.247519850730896,0.1790378987789154,0.2506730556488037,1.0,4.128941535949707,4.586736344481144,0.7344235040943602,0.8736615488765038,-0.7442006940247173,-0.9573754585686279,0.67949378490448,0.6657390594482422,1.2295420169830322,5.661405098994748,0.5175746088761082,0.521344275317272,-0.722793332216668,-0.42789251088227326,0.3647538423538208,0.2634263038635254,0.9760289192199707,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-19_01-25-03 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-19_01-25-03 (3).pth
372,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250,IndepLocScalePriorBNN,Normal,"{'prior_type': 'Xavier', 'scale': 1}",Adam,0.0001,600,True,15,50,True,torchbnn,0.007,1,standard,{'type': 'Xavier'},True,100,50,False,False,200,random_points_only,False,"{'prior_J': 500, 'post_J': 50, 'prior_eta': 0.001, 'post_eta': 0.1, 'prior_M': 100, 'post_M': 100}",False,,False,,False,,,,True,81,3649.0,2199,3648,96.77463030815125,25.0,0.05,15.0,627939.5651041666,0.08041111379861832,0.14201363921165466,0.051613301038742065,0.13355335593223572,0.19863954186439514,0.2927871644496918,0.34086501598358154,1.0,4.801473617553711,-0.4232189781684845,-0.0994857659946249,0.385093526372428,-0.5872788818780174,-0.3836751095650582,0.4688936471939087,0.2903076410293579,1.7877026796340942,0.9359049834406059,0.2724072239729187,0.4114562220359435,-0.6997970562569378,-0.37269813642099925,0.2267211675643921,0.24833106994628906,1.3127766847610474,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-19_01-25-03.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-19_01-25-03.pth
373,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250,IndepLocScalePriorBNN,Normal,"{'prior_type': 'Xavier', 'scale': 1}",Adam,0.0001,600,True,15,50,False,torchbnn,0.007,1,standard,{'type': 'Xavier'},True,100,50,False,False,200,random_points_only,False,"{'prior_J': 500, 'post_J': 50, 'prior_eta': 0.001, 'post_eta': 0.1, 'prior_M': 100, 'post_M': 100}",False,,False,,False,,,,True,82,1499.0,1349,1498,16.648154497146606,25.0,0.15,15.0,1454732.8447916666,0.07738377153873444,0.08318357914686203,0.055525537580251694,0.06763426214456558,0.2062375247478485,0.2768084704875946,0.2938660979270935,1.0,4.672206401824951,14.082397147670033,0.5264312759279834,0.5507277362392666,-0.015127929907330114,-0.03777795807615012,0.5600826740264893,1.0939531326293945,1.4990150928497314,11.233706977634863,0.5089250850742086,0.4679927598239238,-0.6241626545143966,-0.3473669645375667,0.329490065574646,0.2589641809463501,1.1719586849212646,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-19_01-28-01 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-19_01-28-01 (1).pth
374,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250,IndepLocScalePriorBNN,Normal,"{'prior_type': 'Xavier', 'scale': 1}",Adam,0.0001,600,True,15,50,False,torchbnn,0.007,1,standard,{'type': 'Xavier'},True,100,50,False,False,200,random_points_only,False,"{'prior_J': 500, 'post_J': 50, 'prior_eta': 0.001, 'post_eta': 0.1, 'prior_M': 100, 'post_M': 100}",False,,False,,False,,,,True,82,8349.0,5449,8348,101.51211380958557,75.0,0.05,15.0,606493.053125,0.09735532850027084,0.10918959230184555,0.08359304070472717,0.10145457834005356,0.21214133501052856,0.2324407696723938,0.2722131013870239,1.0,4.820030689239502,-5.575674585891095,-0.6999082465888531,0.2088146062255044,-0.5659219062456678,-0.25097981661434055,0.41151392459869385,0.24413526058197021,1.2177900075912476,1.5651741918417497,0.158345394258011,0.46971813290818637,-0.759581375699782,-0.40660447029207886,0.24931395053863525,0.23391646146774292,1.142907977104187,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-19_01-28-01 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-19_01-28-01 (2).pth
375,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250,IndepLocScalePriorBNN,Normal,"{'prior_type': 'Xavier', 'scale': 1}",Adam,0.0001,600,True,15,50,False,torchbnn,0.007,1,standard,{'type': 'Xavier'},True,100,50,False,False,200,random_points_only,False,"{'prior_J': 500, 'post_J': 50, 'prior_eta': 0.001, 'post_eta': 0.1, 'prior_M': 100, 'post_M': 100}",False,,False,,False,,,,True,82,8599.0,5449,8598,106.43145632743835,75.0,0.15,15.0,715900.140625,0.0860082358121872,0.12239691615104675,0.06256163865327835,0.11086208373308182,0.24840974807739258,0.2973458766937256,0.26089251041412354,1.0,4.0361528396606445,0.3884619336055279,0.10888010117873897,0.31285026721454046,-0.16639412946113588,-0.08964466418756878,0.3857996463775635,0.3466423749923706,1.2801940441131592,1.403398900540835,0.4722339771155187,0.5447486237974123,-0.7196529492030348,-0.3188830801742252,0.4438832998275757,0.19605869054794312,0.9741339683532715,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-19_01-28-01 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-19_01-28-01 (3).pth
376,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250,IndepLocScalePriorBNN,Normal,"{'prior_type': 'Xavier', 'scale': 1}",Adam,0.0001,600,True,15,50,False,torchbnn,0.007,1,standard,{'type': 'Xavier'},True,100,50,False,False,200,random_points_only,False,"{'prior_J': 500, 'post_J': 50, 'prior_eta': 0.001, 'post_eta': 0.1, 'prior_M': 100, 'post_M': 100}",False,,False,,False,,,,True,82,1499.0,1349,1498,15.425554275512695,25.0,0.05,15.0,1598645.784375,0.12237628549337387,0.18145471811294556,0.10748273134231567,0.1703532338142395,0.30576133728027344,0.3888866603374481,0.3369760513305664,1.0,5.496064186096191,0.8409443663163803,0.14570051804272027,0.49008577027062844,-0.006130157405022687,-0.007637966643245282,0.3477998971939087,0.5087913274765015,1.7109190225601196,0.4097856019920149,0.10726082593961764,0.5085289433357368,-0.7419624342006517,-0.43669961016223774,0.3280482292175293,0.2498936653137207,1.3831589221954346,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-19_01-28-01.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-19_01-28-01.pth
377,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250,IndepLocScalePriorBNN,Normal,"{'prior_type': 'IID', 'scale': 1}",Adam,0.0001,600,True,15,50,True,torchbnn,0.0001,1,standard,{'type': 'torch.nn.init'},True,100,50,False,False,200,random_points_only,False,"{'prior_J': 100, 'post_J': 25, 'prior_eta': 0.001, 'post_eta': 0.001, 'prior_M': 400, 'post_M': 400}",False,,False,,False,,,,True,83,1299.0,1249,1298,30.210861206054688,25.0,0.15,15.0,481445595.26666665,0.07519955188035965,0.06841045618057251,0.048227012157440186,0.04733401536941528,0.2823377847671509,0.22549626231193542,0.12608912587165833,1.0,2.1967430114746094,1.205792857084231,0.40087640981833456,0.4192360365560735,-0.6630433191380328,-0.3626199691696405,0.23452281951904297,0.2639644742012024,0.5426848530769348,1.3651186243920388,0.30990398953512255,0.267613075839199,-0.7366415318011658,-0.30212719668612864,0.14612877368927002,0.17534926533699036,0.4996511936187744,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-19_01-29-52 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-19_01-29-52 (1).pth
378,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250,IndepLocScalePriorBNN,Normal,"{'prior_type': 'IID', 'scale': 1}",Adam,0.0001,600,True,15,50,True,torchbnn,0.0001,1,standard,{'type': 'torch.nn.init'},True,100,50,False,False,200,random_points_only,False,"{'prior_J': 100, 'post_J': 25, 'prior_eta': 0.001, 'post_eta': 0.001, 'prior_M': 400, 'post_M': 400}",False,,False,,False,,,,True,83,3749.0,1699,3748,100.77520251274109,75.0,0.05,15.0,671608735.7333333,0.09371819347143173,0.06477361172437668,0.08520722389221191,0.044542234390974045,0.24335162341594696,0.22006496787071228,0.11871610581874847,1.0,1.5379109382629395,2.016403603372897,0.5175407687289971,0.40976827962894685,-0.6055966784751634,-0.5187578873914163,0.2561553716659546,0.36392849683761597,0.5177989602088928,0.5650650280523375,0.1339802618864227,0.28585628134115515,-0.5819991650646547,-0.21116905402407246,0.15240773558616638,0.1689789891242981,0.40251079201698303,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-19_01-29-52 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-19_01-29-52 (2).pth
379,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250,IndepLocScalePriorBNN,Normal,"{'prior_type': 'IID', 'scale': 1}",Adam,0.0001,600,True,15,50,True,torchbnn,0.0001,1,standard,{'type': 'torch.nn.init'},True,100,50,False,False,200,random_points_only,False,"{'prior_J': 100, 'post_J': 25, 'prior_eta': 0.001, 'post_eta': 0.001, 'prior_M': 400, 'post_M': 400}",False,,False,,False,,,,True,83,3799.0,1699,3798,103.72686386108398,75.0,0.15,15.0,777670674.9333333,0.11849069595336914,0.11464004963636398,0.108420729637146,0.10472302883863449,0.19916290044784546,0.2108008861541748,0.11816337704658508,1.0,1.7097177505493164,1.3246555497364847,0.3459716847860516,0.297057495864728,-0.7883017984544703,-0.5867785626709396,0.3417927622795105,0.37189099192619324,0.5343416929244995,1.3169320748932385,0.3561628546984153,0.29082516259569174,-0.7009637881652787,-0.21321578532205365,0.17046865820884705,0.13343626260757446,0.40584883093833923,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-19_01-29-52 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-19_01-29-52 (3).pth
380,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250,IndepLocScalePriorBNN,Normal,"{'prior_type': 'IID', 'scale': 1}",Adam,0.0001,600,True,15,50,True,torchbnn,0.0001,1,standard,{'type': 'torch.nn.init'},True,100,50,False,False,200,random_points_only,False,"{'prior_J': 100, 'post_J': 25, 'prior_eta': 0.001, 'post_eta': 0.001, 'prior_M': 400, 'post_M': 400}",False,,False,,False,,,,True,83,1299.0,1249,1298,29.07857608795166,25.0,0.05,15.0,452758892.8666667,0.07995860278606415,0.06465131789445877,0.06650428473949432,0.04106896370649338,0.25542545318603516,0.23385187983512878,0.1291031837463379,1.0,2.016326904296875,0.22632199838532382,0.13200528811514078,0.34676776891437067,-0.43092146009317284,-0.38620313854199684,0.3134480118751526,0.4079434871673584,0.6541420221328735,0.09421764603625613,0.04861085208950989,0.3277629614364727,-0.6332239118606281,-0.26631839580923117,0.22279512882232666,0.19350939989089966,0.42596495151519775,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-19_01-29-52.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-19_01-29-52.pth
381,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250,IndepLocScalePriorBNN,Normal,"{'prior_type': 'IID', 'scale': 1}",Adam,0.0001,600,True,15,50,False,torchbnn,0.0001,1,standard,{'type': 'torch.nn.init'},True,100,50,False,False,200,random_points_only,False,"{'prior_J': 100, 'post_J': 25, 'prior_eta': 0.001, 'post_eta': 0.001, 'prior_M': 400, 'post_M': 400}",False,,False,,False,,,,True,84,4449.0,1349,4448,51.29788160324097,25.0,0.15,15.0,624905402.9333333,0.06322773545980453,0.07205608487129211,0.04113584756851196,0.05528172850608826,0.16840720176696777,0.18556872010231018,0.09369415044784546,1.0,1.4587666988372803,1.4771494188306804,0.18416562806199838,0.5160485895766133,-0.6616755437686551,-0.3677395046771941,0.3242967128753662,0.25569701194763184,0.5094257593154907,1.407904698788935,0.1868860538224899,0.2795441122903589,-0.7430895025177296,-0.25126853569368196,0.1885242462158203,0.14248695969581604,0.35235795378685,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-19_01-31-40 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-19_01-31-40 (1).pth
382,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250,IndepLocScalePriorBNN,Normal,"{'prior_type': 'IID', 'scale': 1}",Adam,0.0001,600,True,15,50,False,torchbnn,0.0001,1,standard,{'type': 'torch.nn.init'},True,100,50,False,False,200,random_points_only,False,"{'prior_J': 100, 'post_J': 25, 'prior_eta': 0.001, 'post_eta': 0.001, 'prior_M': 400, 'post_M': 400}",False,,False,,False,,,,True,84,6899.0,1349,6898,83.29677033424377,75.0,0.05,15.0,455465042.93333334,0.09030826389789581,0.07602124661207199,0.059967540204524994,0.05261538550257683,0.31643322110176086,0.2813480794429779,0.09777018427848816,1.0,1.6996030807495117,0.6154865721651946,0.5186880816019963,0.39857782532490177,-0.9023081981476223,-0.3791879279547091,0.3287521004676819,0.20430988073349,0.45995762944221497,0.6896519976935263,0.43277395808108854,0.254337228009327,-0.7189553395048071,-0.21159843183936194,0.20198071002960205,0.1329706311225891,0.3828865587711334,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-19_01-31-40 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-19_01-31-40 (2).pth
383,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250,IndepLocScalePriorBNN,Normal,"{'prior_type': 'IID', 'scale': 1}",Adam,0.0001,600,True,15,50,False,torchbnn,0.0001,1,standard,{'type': 'torch.nn.init'},True,100,50,False,False,200,random_points_only,False,"{'prior_J': 100, 'post_J': 25, 'prior_eta': 0.001, 'post_eta': 0.001, 'prior_M': 400, 'post_M': 400}",False,,False,,False,,,,True,84,6999.0,1349,6998,85.37809324264526,75.0,0.15,15.0,482331975.46666664,0.07672551274299622,0.0754866823554039,0.06562525779008865,0.05934092774987221,0.15408256649971008,0.17361846566200256,0.10457973182201385,1.0,1.301521897315979,-3.570108231058974,-0.45412626853551324,0.3231158642823877,-0.6785235387409613,-0.4813868347041638,0.24672895669937134,0.33291271328926086,0.42916813492774963,-3.359970899551661,-0.5839928084849755,0.2768302495618787,-0.7356028481692661,-0.27793755881745186,0.17592677474021912,0.16714107990264893,0.3482537567615509,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-19_01-31-40 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-19_01-31-40 (3).pth
384,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250,IndepLocScalePriorBNN,Normal,"{'prior_type': 'IID', 'scale': 1}",Adam,0.0001,600,True,15,50,False,torchbnn,0.0001,1,standard,{'type': 'torch.nn.init'},True,100,50,False,False,200,random_points_only,False,"{'prior_J': 100, 'post_J': 25, 'prior_eta': 0.001, 'post_eta': 0.001, 'prior_M': 400, 'post_M': 400}",False,,False,,False,,,,True,84,4449.0,1349,4448,49.859707832336426,25.0,0.05,15.0,619499785.3333334,0.0726732686161995,0.07218891382217407,0.047409769147634506,0.045080576092004776,0.2520337700843811,0.27949950098991394,0.11882862448692322,1.0,1.791458010673523,1.167614307168175,0.2868367998261805,0.4558545565123542,-0.7311904916356444,-0.47526166592492197,0.35081756114959717,0.31454890966415405,0.602683424949646,1.5847263576186215,0.4604477117970945,0.31394915456647643,-0.7067501253442038,-0.2513257544339834,0.250091016292572,0.16002100706100464,0.44102704524993896,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-19_01-31-40.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-19_01-31-40.pth
385,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500,MixturePrior2015BNN,Uniform,"{'pi': 0.75, 'sigma1': 0.1353352832366127, 'sigma2': 0.0024787521766663585}",Adam,0.0001,600,True,15,50,True,HARD,0.02,1,standard,,True,100,50,False,False,200,data_only,False,"{'prior_J': 500, 'post_J': 50, 'prior_eta': 0.1, 'post_eta': 0.001, 'prior_M': 400, 'post_M': 400}",False,,False,,False,,,,True,85,10000.0,9649,10000,510.148051738739,,,,-100.02194290161133,0.02033344656229019,0.020276442170143127,0.015391601249575615,0.015533333644270897,0.054388344287872314,0.05207479000091553,0.008888166397809982,1.0,0.09689350426197052,4.1710062482294585,0.3703493813208543,0.049633418573671276,-0.3320134253289757,-0.019672206182254147,0.07619237899780273,0.047029342502355576,0.026090115308761597,4.122923229842752,0.3451171022791716,0.03570229179820693,-0.3598416951969705,-0.012618816549629472,0.0446898527443409,0.023768378421664238,0.02228771150112152,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\2025-09-19_01-33-09 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\weight_priors\hyperparameter_search\experimental_models\2025-09-19_01-33-09 (1).pth
