,DEVICE,DTYPE,SEED,DATA,ARCHITECTURE,DROPOUT,STEIN,BAYESIAN,LIKELIHOOD_STD,BW,N_MODELS,OPTIMIZER,BATCH_SIZE,EARLY_STOPPING,STRIDE,WEIGHTING,MAKE_GIF,TITLE,HOW_OFTEN,INITIAL_FRAME_REPETITIONS,FINAL_FRAME_REPETITIONS,HOW_MANY_INDIVIDUAL_PREDICTIONS,VISUALIZE_DISTRIBUTION_USING_QUANTILES,EXTRA_STD,SHOW_DIAGNOSTICS,SHOW_PLOT,tuning_count,total_iter,best_iter,epochs_completed,compute_time,patience,delta,stride,METRIC_rmse_of_median,METRIC_rmse_of_mean,METRIC_mae_of_median,METRIC_mae_of_mean,METRIC_max_norm_of_median,METRIC_max_norm_of_mean,METRIC_median_energy_score,METRIC_95_coverage,METRIC_median_avg_inverval_score,METRIC_quantile_uncertainty_vs_accuracy_slope,METRIC_quantile_uncertainty_vs_accuracy_cor,METRIC_extrapolation_quantile_uncertainty_vs_proximity_slope,METRIC_quantile_uncertainty_vs_proximity_cor,METRIC_interpolation_quantile_uncertainty_vs_proximity_slope,METRIC_extrapolation_quantile_uncertainty_spread,METRIC_interpolation_quantile_uncertainty_spread,METRIC_interpolation_quantile_uncertainty_min,METRIC_pm2_std_uncertainty_vs_accuracy_slope,METRIC_pm2_std_uncertainty_vs_accuracy_cor,METRIC_extrapolation_pm2_std_uncertainty_vs_proximity_slope,METRIC_pm2_std_uncertainty_vs_proximity_cor,METRIC_interpolation_pm2_std_uncertainty_vs_proximity_slope,METRIC_extrapolation_pm2_std_uncertainty_spread,METRIC_interpolation_pm2_std_uncertainty_spread,METRIC_interpolation_pm2_std_uncertainty_min,filename,STATE_DICT_PATH
44,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100_100_100_100,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,12,12799.0,5450,12798,775.9671576023102,75.0,0.05,15.0,0.019781971350312233,0.019218089058995247,0.015878951177001,0.015711501240730286,0.05440685153007507,0.05145764350891113,0.009268089197576046,0.36666667461395264,0.03130709007382393,-0.09083814665524105,-0.008408925448646755,1.0861311772509403,0.8083635002349219,0.058239564737146705,0.8623518943786621,0.038346871733665466,0.0009793788194656372,-0.4979061989248742,-0.04165319861350249,3.256834709417159,0.9163349078245554,0.06373528453342588,2.833936929702759,0.03166256844997406,0.0006956039578653872,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_11-07-28 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_11-07-28 (2).pth
45,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100_100_100_100,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,12,15149.0,5450,15148,912.8214671611786,25.0,0.15,15.0,0.020179403945803642,0.019783951342105865,0.016163419932127,0.01597256027162075,0.055835455656051636,0.0529608428478241,0.01048610731959343,0.40000003576278687,0.03411930799484253,-0.39854466645661424,-0.02658080957653831,1.4565286477843125,0.8476568618617666,0.09094731606091778,1.1813682317733765,0.04690635949373245,0.0006193183362483978,-0.20031370161009915,-0.0122115928203978,2.4374097080957293,0.9219837011944345,0.1004531882738248,2.0325632095336914,0.04628271237015724,0.0009709125733934343,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_11-07-28 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_11-07-28 (3).pth
46,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100_100_100_100,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,12,17649.0,5450,17648,1049.664086341858,75.0,0.15,15.0,0.019739514216780663,0.019907239824533463,0.015610217116773129,0.015760328620672226,0.05351892113685608,0.052776217460632324,0.009089680388569832,0.4333333671092987,0.04070708155632019,-1.2882829470108887,-0.10595932034735554,1.3980504121551955,0.946619050070256,0.13062965249823244,1.0085246562957764,0.0647827610373497,0.0008155889809131622,-1.099156414249031,-0.0886583920973909,2.461812297256368,0.9300954093946726,0.09914475994951107,1.9246214628219604,0.04578443989157677,0.0011350208660587668,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_11-07-28 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_11-07-28 (4).pth
47,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_100_100_100_100,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,12,10000.0,5450,10000,613.5352976322174,,,,0.019727008417248726,0.018939413130283356,0.01612626202404499,0.01565271057188511,0.05250832438468933,0.05027922987937927,0.009810919873416424,0.36666667461395264,0.03346208482980728,-0.11000855780244222,-0.010551712046320766,1.1288543640995718,0.7316376032272489,0.04551732802398559,0.9482098817825317,0.03394632041454315,0.001412898302078247,-0.18487094051116884,-0.016228902977855533,2.617186134678007,0.8546020477912539,0.045827623835742466,2.263571262359619,0.02420925907790661,0.0013325305189937353,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_11-07-28.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_11-07-28.pth
48,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,13,20000.0,18400,20000,514.8111941814423,,,,0.018434373661875725,0.018529344350099564,0.013725390657782555,0.013877145014703274,0.04992815852165222,0.04977482557296753,0.009415105916559696,0.23333334922790527,0.02212241105735302,0.29397767922367524,0.1316181929245147,0.1584457883760611,0.960473456247247,0.046109213799675225,0.07810717821121216,0.018082022666931152,0.0005796775221824646,0.33012003848540716,0.14669286638262044,0.16388771252981252,0.9714729745216575,0.04054251394809819,0.09934467077255249,0.015499701723456383,0.0011926271254196763,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_11-25-09 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_11-25-09 (1).pth
49,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,13,30000.0,20900,30000,764.3714282512665,,,,0.01846517063677311,0.018467402085661888,0.013803228735923767,0.013870760798454285,0.049509197473526,0.04822835326194763,0.007448036689311266,0.30000001192092896,0.0186983123421669,0.20777085442206658,0.05224101453900053,0.14208803965153674,0.947416383549324,0.047872243252141074,0.07152312994003296,0.019601482897996902,0.0009968876838684082,0.431178024178987,0.10471710541806832,0.21668496081694533,0.9580675022059187,0.03845967815337052,0.16211175918579102,0.015244828537106514,0.0016868283273652196,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_11-25-09 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_11-25-09 (2).pth
50,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,13,10000.0,9800,10000,252.25613713264465,,,,0.018558446317911148,0.0191080030053854,0.01386383268982172,0.014221199788153172,0.0504302978515625,0.054510146379470825,0.008171804249286652,0.3333333432674408,0.025411462411284447,0.38103931123777884,0.230061164791015,0.17073809187301198,0.9701518354150879,0.0759918960741815,0.09244251251220703,0.030275793746113777,0.0007016360759735107,0.3989743933658735,0.2679677062463561,0.1506843898375371,0.8980120649271193,0.05486627716610277,0.10252919048070908,0.022171370685100555,0.0021344900596886873,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_11-25-09.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_11-25-09.pth
51,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_250,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,14,20000.0,14700,20000,495.9861578941345,,,,0.017451604828238487,0.017953071743249893,0.014485218562185764,0.01490740105509758,0.04164579510688782,0.042648911476135254,0.010625764727592468,0.20000001788139343,0.027256660163402557,2.9665485955364588,0.19865144072821664,0.43782569578263236,0.7565026256496807,0.05054460102312157,0.2782897651195526,0.03304640203714371,0.0004472807049751282,3.6241359829919517,0.253838447031894,1.0499976127489903,0.9301262962664457,0.0635992400967483,0.5966559052467346,0.030474117025732994,0.0013800261076539755,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_11-37-59 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_11-37-59 (1).pth
52,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_250,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,14,30000.0,14700,30000,747.4735550880432,,,,0.018265938386321068,0.018462413921952248,0.015293297357857227,0.015436080284416676,0.045774370431900024,0.04568001627922058,0.010794878005981445,0.2666666805744171,0.03019566833972931,1.726317889743077,0.14551229288892265,0.43206685221389574,0.9008518546063892,0.07212091811064068,0.2817336618900299,0.03876141086220741,0.0007013604044914246,2.71235013266262,0.22959918004703603,1.3398557691869801,0.9392765896808764,0.0692654366307145,0.7813848853111267,0.03300176188349724,0.0011403242824599147,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_11-37-59 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_11-37-59 (2).pth
53,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_250,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,14,10000.0,9800,10000,249.3187882900238,,,,0.0169946551322937,0.017801916226744652,0.013899704441428185,0.014712448231875896,0.03768983483314514,0.04389534890651703,0.00929708406329155,0.46666669845581055,0.038482680916786194,5.285121695628189,0.29391825708640595,0.4317923383255407,0.8978554570660935,0.08551044242571748,0.26384028792381287,0.049642905592918396,0.0013868585228919983,6.87281906115773,0.43980713298310703,0.4711895624825789,0.921496812138189,0.07134083622471386,0.2619430422782898,0.034605931490659714,0.00507825892418623,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_11-37-59.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_11-37-59.pth
54,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,15,17099.0,4550,17098,722.7401731014252,25.0,0.05,15.0,0.019396569579839706,0.019044464454054832,0.014542904682457447,0.014296173118054867,0.04866108298301697,0.048386603593826294,0.007311714813113213,0.30000001192092896,0.026105616241693497,0.5167548261219471,0.07700162944881331,0.3917268326772936,0.8714940729639352,0.07179466749214129,0.2973897457122803,0.03359690681099892,0.00115126371383667,0.28997373894855905,0.04186104565344441,0.40796435256962366,0.931624098832919,0.06440474797844478,0.37636056542396545,0.025809813290834427,0.0017092006746679544,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_11-50-32 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_11-50-32 (1).pth
55,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,15,19599.0,4550,19598,858.5286819934845,75.0,0.05,15.0,0.01946214959025383,0.019358651712536812,0.014515263959765434,0.014572014100849628,0.04918500781059265,0.04927024245262146,0.007911350578069687,0.20000001788139343,0.02541808784008026,0.5966506570536446,0.0961386811852879,0.3825221473093245,0.8697550815680712,0.09142048608501353,0.29291975498199463,0.044021446257829666,0.0013967156410217285,0.4668845257509896,0.07431505474147258,0.44666226313359625,0.9355124925401994,0.07718938591431627,0.4026339650154114,0.03052748367190361,0.0013067162362858653,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_11-50-32 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_11-50-32 (2).pth
56,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,15,20000.0,4550,20000,881.6897897720337,,,,0.01957537606358528,0.019376784563064575,0.014615494757890701,0.014603924937546253,0.04919227957725525,0.0490875244140625,0.00785113126039505,0.23333334922790527,0.025004412978887558,0.372430233119624,0.056748203382610114,0.39564940661000725,0.8768464589151026,0.09657141171963411,0.30384039878845215,0.04574199020862579,0.0011512935161590576,0.19138583958630642,0.02854993109034983,0.4557214558869608,0.9387343105283605,0.07687117902336264,0.4050070643424988,0.030330069363117218,0.0015480598667636514,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_11-50-32 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_11-50-32 (3).pth
57,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,15,29299.0,4550,29298,1382.8208973407745,25.0,0.15,15.0,0.020056692883372307,0.01988549903035164,0.01507340744137764,0.015158377587795258,0.04943972826004028,0.04957959055900574,0.007984258234500885,0.20000001788139343,0.023316210135817528,0.5278442264729392,0.12294276426194131,0.5970334572493582,0.9442397546739829,0.13898234616394642,0.5383400917053223,0.05202716216444969,0.001283198595046997,0.36533967560951514,0.0832810685076183,0.5289234659803121,0.9745179679011469,0.10954059463054101,0.47411125898361206,0.041831377893686295,0.0013697005342692137,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_11-50-32 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_11-50-32 (4).pth
58,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,15,30000.0,4550,30000,1419.2857508659363,,,,0.020125476643443108,0.019908148795366287,0.015100937336683273,0.01516263373196125,0.048969566822052,0.04917842149734497,0.0076677314937114716,0.30000001192092896,0.022945942357182503,0.7161591892633326,0.15050252918473545,0.6044688041792412,0.9395168281713883,0.14735163946318294,0.5515457391738892,0.056408077478408813,0.0014103353023529053,0.5349618264375234,0.10997489395639565,0.5241852633939205,0.9768111941247364,0.11489090613671124,0.4690098464488983,0.04359549283981323,0.0014786806423217058,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_11-50-32 (5).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_11-50-32 (5).pth
59,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,15,10000.0,4550,10000,379.5331380367279,,,,0.018629109486937523,0.018699217587709427,0.013936939649283886,0.01399987656623125,0.0485001802444458,0.04866328835487366,0.008132895454764366,0.2666666805744171,0.020238466560840607,0.42752602937589196,0.08407033902837004,0.26347920205910896,0.8858993884361794,0.05125834642312038,0.18499556183815002,0.025285976007580757,0.0013180673122406006,0.4018631161060342,0.07919211713779517,0.29517510411870546,0.9327401623707788,0.05577838845542838,0.2454434633255005,0.022347690537571907,0.002056039171293378,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_11-50-32.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_11-50-32.pth
60,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_250_250,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,16,8499.0,2700,8498,455.1507513523102,75.0,0.05,15.0,0.01845582388341427,0.017782464623451233,0.015643469989299774,0.01505887322127819,0.042177051305770874,0.041504234075546265,0.009980551898479462,0.2666666805744171,0.03082187846302986,-0.832276755746119,-0.05516579731301179,1.2199555060996696,0.8511383578121392,0.06967161402554646,0.9929566383361816,0.04107765480875969,0.0006988942623138428,-1.0550428359675375,-0.06746081503518053,0.7661748406872412,0.954248364867125,0.08847416947770646,0.5679627656936646,0.03956560418009758,0.0018674840684980154,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_12-14-17 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_12-14-17 (1).pth
61,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_250_250,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,16,9349.0,2700,9348,498.225594997406,25.0,0.15,15.0,0.01870892569422722,0.018146108835935593,0.015658922493457794,0.015447580255568027,0.04520905017852783,0.043284982442855835,0.009594068862497807,0.1666666716337204,0.03087712451815605,-0.7186660831348338,-0.04465280869124791,1.3018616155238596,0.8726195732448012,0.0783973432192083,1.0351085662841797,0.040979597717523575,0.0011146962642669678,-0.7724472609164013,-0.044208612106682546,0.8001254867692984,0.9715022687099222,0.12506433600553118,0.5850613117218018,0.055208057165145874,0.001148735173046589,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_12-14-17 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_12-14-17 (2).pth
62,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_250_250,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,16,10000.0,2700,10000,533.9301028251648,,,,0.018616974353790283,0.018539121374487877,0.015720006078481674,0.01591726578772068,0.044856369495391846,0.04377111792564392,0.010161235928535461,0.1666666716337204,0.032341018319129944,-0.47166813780929334,-0.029128576702238854,1.247414349466137,0.9179738812454099,0.0862451628176535,1.009242296218872,0.04485715553164482,0.0007397755980491638,0.671542786680575,0.03917782128575068,0.8558376992410586,0.9717689753126487,0.15979280684406003,0.6301180720329285,0.06980332732200623,0.0010526325786486268,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_12-14-17 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_12-14-17 (3).pth
63,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_250_250,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,16,11849.0,2700,11848,632.6653900146484,75.0,0.15,15.0,0.01910044066607952,0.019251853227615356,0.016252024099230766,0.01653694547712803,0.04581436514854431,0.04516714811325073,0.011635111644864082,0.1666666716337204,0.03331566974520683,0.5621774237229882,0.040109178076350456,1.1803983689558961,0.9289554693385156,0.09390146274384305,0.9525330066680908,0.050108686089515686,0.0007958784699440002,3.1846717797899773,0.21876516952295846,1.0191648086391094,0.9709394392312762,0.2208849264705779,0.7453212738037109,0.09523285925388336,0.0013759497087448835,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_12-14-17 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_12-14-17 (4).pth
64,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_250_250,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,16,5999.0,2700,5998,322.3754081726074,25.0,0.05,15.0,0.017409419640898705,0.017324339598417282,0.014563342556357384,0.014617404900491238,0.04083731770515442,0.041687846183776855,0.009169021621346474,0.30000001192092896,0.03135577589273453,-1.2080503447612012,-0.071797900887795,0.6770792564952361,0.8603298831368918,0.06302898143712185,0.5717847347259521,0.03470044210553169,0.0009569302201271057,-1.0076834795824288,-0.060720616675153806,0.5780319487342714,0.9205733230151564,0.04841887578958459,0.42542052268981934,0.023585602641105652,0.002498198300600052,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_12-14-17.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_12-14-17.pth
65,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250_250_250,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,17,9799.0,3700,9798,838.8448123931885,75.0,0.05,15.0,0.020333288237452507,0.02019965462386608,0.015166140161454678,0.015281090512871742,0.0521126389503479,0.0518224835395813,0.008156925439834595,0.2666666805744171,0.022522978484630585,0.8935956027248771,0.15193657051980722,0.4709860286826495,0.9011811593629239,0.05711347075367242,0.30557361245155334,0.02483673393726349,0.00110587477684021,0.46106438097678515,0.07704763094382276,0.36863511090497403,0.7991511960035841,0.028669502368826198,0.2336825728416443,0.014396384358406067,0.001821426092647016,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_12-24-59 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_12-24-59 (1).pth
66,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250_250_250,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,17,10000.0,3700,10000,855.1399693489075,,,,0.020280182361602783,0.020126162096858025,0.014936975203454494,0.01506955549120903,0.05093380808830261,0.050518810749053955,0.007359385024756193,0.2666666805744171,0.02301938645541668,1.0230039704100347,0.16473618740628543,0.5120678743736924,0.9019616081972579,0.05844911775289001,0.3180752396583557,0.02544437348842621,0.001820296049118042,0.49788556288211006,0.07848196333997082,0.3910579709855534,0.8529449127378436,0.032055214998247754,0.24937750399112701,0.01504528895020485,0.0016122186789289117,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_12-24-59 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_12-24-59 (2).pth
67,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250_250_250,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,17,11849.0,3700,11848,1011.9340944290161,25.0,0.15,15.0,0.020777998492121696,0.020794225856661797,0.01564636453986168,0.015841776505112648,0.051903724670410156,0.05145549774169922,0.008387484587728977,0.3333333432674408,0.02565140835940838,1.569021045721015,0.19388438920184878,0.5299612666648766,0.8975065743716445,0.0605569491716956,0.37924158573150635,0.029626907780766487,0.0013315975666046143,1.7637214867806785,0.2181360555595813,0.49885768492515997,0.7899824218328193,0.03431929465815698,0.38853323459625244,0.01824205368757248,0.001481565530411899,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\2025-10-23_12-24-59 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble_for_baseline\hyperparameter_search\experimental_models\2025-10-23_12-24-59 (3).pth
